"file","caption"
"image_02799.jpg","this flower has petals that are red with yellow stamen"
"image_02787.jpg","a flower with red petals and yellow anther filaments in the center."
"image_02829.jpg","the petals of the flower are red in color and the anthers are yellow."
"image_02825.jpg","this flower is red in color, and has petals that are stacked on top of each other."
"image_02784.jpg","this flower has a yellow center surrounded by several layers of red petals."
"image_02777.jpg","this flower has multiple layers of large red petals, with yellow stamen and a deep red ovule in the center."
"image_02860.jpg","this flower has petals that are red with yellow stamen"
"image_02810.jpg","this flower has petals that are red with yellow stamen"
"image_02808.jpg","this flower is red-orange with overlapping rounded petals and a cluster of yellow stamens."
"image_02848.jpg","the petals of the flower are red in color and have a center that is made of yellow anthers."
"image_02836.jpg","the petals of this flower are red with a large stigma"
"image_02781.jpg","the flower shown has several layers of red petals, and a red center."
"image_02779.jpg","this flower has beautiful light red petals and vibrant yellow stamen."
"image_02850.jpg","this pretty flower has small red petal with a red center."
"image_02778.jpg","this flower has petals that are red with yellow stamen"
"image_02857.jpg","this flower has petals that are red with yellow stamen"
"image_02800.jpg","the flower is red and has petals that are soft, smooth and separately arranged around the bunch of stamen in many layers of disc"
"image_02842.jpg","this flower is red and yellow in color, with petals that are layered."
"image_02764.jpg","the red flower has petals that are soft, smooth and arranged in disc like manner around stamens in different layers"
"image_02758.jpg","this flower has layered red petals with dark yellow stamen."
"image_02847.jpg","this flower has petals that are red with yellow stamen"
"image_02811.jpg","this bright red flower has a yellow and brown sunflower-like middle."
"image_02796.jpg","this flower is red in color, with petals that are layered."
"image_02765.jpg","this flower has a red petal and a group of yellow stamen in the middle"
"image_02798.jpg","this flower has a bunch of bright red petals and bright yellow anthers"
"image_02852.jpg","the petals of the flower are red in color with a center made of orange anthers."
"image_02804.jpg","this flower is red in color, with petals that are oval shaped."
"image_02840.jpg","this flower has petals that are red with yellow stamen"
"image_02827.jpg","2 layers of bright red petals surrounding a center filled with black and orange stamen."
"image_02846.jpg","the petals of the flower are red in color with an orange center."
"image_02803.jpg","this flower has several overlapping layers of large red petals with rounded tips and a smooth texture."
"image_02762.jpg","this flower has petals that are red with yellow stamen"
"image_02792.jpg","this is a flower that has many bright red petals and yellow anthers."
"image_02795.jpg","this flower has petals that are red with yellow stamen"
"image_02831.jpg","a flower with bright red petals accompanied by yellow pistils."
"image_02815.jpg","this flower is red and yellow in color, with petals that are oval shaped."
"image_02801.jpg","the petals of the flower are red in color and with orange anthers in the center."
"image_02802.jpg","the flower has a reddish sepal and bright red petals."
"image_02753.jpg","this flower has petals that are red with yellow stamen"
"image_02816.jpg","this flower has a brown and yellow center surrounded by several layers of smooth red petals."
"image_02838.jpg","this flower has a large red petal with bright yellow anther"
"image_02797.jpg","the petals of the flower are orange in color and have a center that is yellow in color."
"image_02818.jpg","there are several yellow stamen surrounded by bright red petals, making a very vibrant and open flower."
"image_02837.jpg","this flower is red and yellow in color, with petals that are oval shaped."
"image_02835.jpg","this flower is red and yellow in color, with petals that are layered."
"image_02770.jpg","the petals of the flower are red in color with yellow anthers in the center."
"image_02841.jpg","this flower has yellow pistil and small red petals as its main features"
"image_02771.jpg","this is a red semi-double flower with yellow stamen in the center."
"image_02774.jpg","the flower has a ring of two rows of bright red petals with a low-set brown pistil surrounded by a ring of golden stamen."
"image_02839.jpg","this flower has red petals and red stamen with bright yellow anthers on it"
"image_02776.jpg","this flower is red and yellow in color, with petals that are oval shaped."
"image_02780.jpg","this is a flower with many red petals and yellow anthers."
"image_02793.jpg","the petals of the flower are red in color with small yellow anthers."
"image_02790.jpg","this flower is red and yellow in color, with petals that are oval shaped."
"image_02853.jpg","this flower have bright red color petals arranged in overlapping manner with yellow color anther attached to filament."
"image_02843.jpg","this flower has petals that are red with yellow stamen"
"image_06441.jpg","a 5-petaled, star-shaped flower with bluish purple color which highlights the dark burgundy stigmas and stamens in the center."
"image_06448.jpg","this blue flower has pointed petals and green filaments and anther on top."
"image_06463.jpg","this flower is blue and white in color, with petals that are pointed at the tips."
"image_06442.jpg","this flower has petals that are blue with green stamen"
"image_06450.jpg","this flower had many purplish-blue flat pointed petals with light green stamen and thin pointy leaves."
"image_06454.jpg","many white layered pointed petals that have an underside with black veins showing and a green sepal."
"image_06479.jpg","stamens are many with larger green anthers ,petals are light blue in color"
"image_06481.jpg","the petals of this flower are blue with a long stigma"
"image_06458.jpg","this flower has petals that are purple with green stamn"
"image_06464.jpg","this flower has dark green pistil and small blue petals as its main features"
"image_06459.jpg","this flower has green pedicel with blue petals as its main features"
"image_06485.jpg","this baby blue flower has triangular petals making it look like a star."
"image_06476.jpg","this flower has purple petals and green pistil as its main features"
"image_06446.jpg","the flower has blue petals with green anther and filament"
"image_06457.jpg","this flower is purple in color, with petals that are layered."
"image_06462.jpg","a blue star shaped flower with blue pointed petals and green stamen."
"image_06482.jpg","the white petals of these flowers make the scene very appealing to the eyes."
"image_06453.jpg","this flower has petals that are blue with green stamen"
"image_06452.jpg","this flower has petals that are blue with green stamen"
"image_06443.jpg","this flower has pink and white petals, and several yellow anthers."
"image_06466.jpg","this flower is white in color, with petals that are oval shaped."
"image_06465.jpg","this is a flower that has small and pointy white petals on it."
"image_06461.jpg","this white flower has overlapping petals and a bunch of stamens."
"image_06474.jpg","this flower is blue and green in color, with petals that are pointed at the tips."
"image_06480.jpg","the flower has blue petals and the anthers are facing upwards."
"image_06469.jpg","the flower shown has thin green pedicel with white petals"
"image_06468.jpg","petals are light purple in color with longer stamens and a prominent green pistil"
"image_06445.jpg","the petals on this flower are purple with green stamen."
"image_06456.jpg","this colorless flower has a lot of stigma and stamen."
"image_06470.jpg","the blue, thin overlapping petals and long green stigmas"
"image_06473.jpg","this flower has petals that are blue with layers and green stamen"
"image_06467.jpg","this flower has multiple layers of periwinkle blue pointed petals with a center area of curvy light green stamen."
"image_06478.jpg","this flower has petals that are blue with green stamen"
"image_06472.jpg","this is a pale bluish flower with multiple rows of pointed petals highlighting large green pistils."
"image_06449.jpg","this flower is blue in color, with petals that are layered."
"image_06477.jpg","this flower has layered pointy white petals and purple core and many long green filaments and anthers"
"image_06444.jpg","this flowers has pointed white petals with gray tips and a pronounced stigma."
"image_06483.jpg","the large flower has blue petals and green stamen with a green anther filament."
"image_06460.jpg","this flower is blue and white in color, and has petals that are short and pointed."
"image_06484.jpg","white small see through petals with bright green stamens and a bright green stigma."
"image_06455.jpg","the petals of this flower are blue and white with a long stigma"
"image_06451.jpg","the flower shown has white petals with green stamen in the center"
"image_06486.jpg","this purple flower has pointed petals, grass like plants on its surface and a few stamens."
"image_06475.jpg","this flower has petals that are white with green stamen"
"image_06447.jpg","this spiny petaled lilac flower has spiral looking green stamen."
"image_06471.jpg","flower with dense layer of blue petals surrounding a tall green pistil with multiple stamens."
"image_05564.jpg","this flower has small purple petals with yellow anther as its main features"
"image_05541.jpg","a flower with purplish petals and brown pistils in the middle."
"image_05531.jpg","the petals of the flower are pink in color and have anthers that are yellow in color."
"image_05523.jpg","this purple flower features many narrow purple petals with crinkles surrounding a purple stigma and many yellow stamen."
"image_05534.jpg","the flower has purple petals surround the yellow anther in the center"
"image_05578.jpg","this flower has long pink petals and a lot of yellow anthers in the center"
"image_05532.jpg","this flower is pink and blue in color, and has petals that are pink striped."
"image_05573.jpg","this flower is pink and purple in color, with petals that are oval shaped."
"image_05537.jpg","this flower has many purple petals with a blue ovary and yellow anthers."
"image_05549.jpg","this flower has purple petals, purple stigma, and yellowish filament and yellowish anther."
"image_05544.jpg","this bright purple flower has long, pointed but slightly rounded petals and yellow stamen surrounding a purple stigma."
"image_05555.jpg","this is a large flower that has long purple petals."
"image_05563.jpg","the flower has many numberd purple colored petals with yellow colored lagge nthers"
"image_05553.jpg","this flower is pink and purple in color, with petals that are oval shaped."
"image_05529.jpg","this is a large bright purple flower with many petals and green stems."
"image_05574.jpg","this flower has petals that are pink and very thin and layered"
"image_05547.jpg","the elegant flower has a small stamen area with petal that are a light pink"
"image_05569.jpg","a single row of purple/pink petals is arranged around a stamen of a darker purple with yellow anthers."
"image_05525.jpg","this flower has petals that are purple and thin with yellow stamen"
"image_05576.jpg","this flower is pink and purple in color, with petals that are oval shaped."
"image_05540.jpg","the flower is violet and it has petals that are in the formation around the stamen like a disc"
"image_05556.jpg","this flower has an indigo center surrounded by long purple petals with rounded edges."
"image_05542.jpg","leaves are green,the petals ae pink and the anthers are yellow in color"
"image_05568.jpg","this flower has long purple petals and yellow anthers in the middle"
"image_05533.jpg","this round flower has several overlapping layers of long, pale purple petals."
"image_05566.jpg","this flower has long purple petals and some yellow anthers in the middle"
"image_05551.jpg","a group of purple flowers with yellow anther filaments."
"image_05565.jpg","this violet color flower has a round shape,having many petals overlapped alternately,with so many yellow anthers."
"image_05561.jpg","the flower has dense purple petals that are long and thin."
"image_05579.jpg","a flower with small pink petals and central cluster of yellow and black stamen"
"image_05577.jpg","the flower shown has purple petals with yellow anther in the center"
"image_05535.jpg","the petals of the small flower are hot pink with anthers that are yellow."
"image_05552.jpg","this is a small pink flower with think petals and yellow stigma."
"image_05582.jpg","pedicel ois green in color,anthers are yellow in color and peals are light purple"
"image_05583.jpg","this flower is pink in color, with petals that are oval shaped."
"image_05567.jpg","the petals are overlapping each other and the filaments gather together in a circle."
"image_05545.jpg","the petals of the flower are pink in color are have a center that is yellow in color."
"image_05526.jpg","the petals of the flower are purple with a yellow center made of anthers."
"image_05554.jpg","this flower is pink and purple in color, with petals that are oval shaped."
"image_05536.jpg","this flower has petals that have dark and light pink stripes and yellow anthers."
"image_05538.jpg","the petals of the flowers are hot pink in color and have a purple center with yellow anthers."
"image_05557.jpg","this flower has purple petals and yellow stamen around its pink stigma."
"image_05558.jpg","this round flower has many long, rounded petals in shades of pale purple."
"image_05539.jpg","this flower has narrow purple petals with black filament and yellow anther."
"image_05570.jpg","this flower is pink in color, with petals that are curled back."
"image_05575.jpg","this flower has petals that are pink with yellow stamen"
"image_05550.jpg","the flower stamen are smller with larger yellow in color anthers"
"image_05543.jpg","this flower is pink in color, and has petals that are skinny and striped."
"image_05581.jpg","this flower is pink and purple in color, with petals that are oval shaped."
"image_05527.jpg","the flower has bright purple petals surrounding yellow anther and blue filament"
"image_05562.jpg","this flower has petals that are purple with yellow stamen"
"image_05560.jpg","this vibrant flower has bright purple petals layered around the inner yellow stamen area."
"image_05524.jpg","this flower has petals that are purple with yellow stamen"
"image_05530.jpg","this flower is pink in color, with petals that are oval shaped and curled at the ends slightly."
"image_05548.jpg","the petals are violet and arranged in disc like manner around the clustered stamen"
"image_05571.jpg","the flowers has petals that are bright pink with golden anthers."
"image_05528.jpg","the flower has petals that are oval and right pink with purple filaments."
"image_05572.jpg","this flower is pink and purple in color, with petals that are oval shaped."
"image_05546.jpg","a flower that has violet petals that are surrounding a cluster of stamen"
"image_05559.jpg","this flower has petals that are pink with purple stamen"
"image_05580.jpg","the petals are long and purple, and oval shaped on the tips."
"image_07005.jpg","this flower has petals that are white and very prickly looking"
"image_07004.jpg","this flower has spiky pale blue petals that almost resemble a snowflake around a bulb of blue stamen."
"image_07001.jpg","the flower has long thin purple petals that are sharp at the edges."
"image_06998.jpg","this flower is green and white in color, with petals that are spikey."
"image_06986.jpg","the petals on this flower are purple with white tipped stamen."
"image_06979.jpg","this flower is white and green in color, with petals that are pointed."
"image_08088.jpg","this flower is green and white in color, with petals that are spikey."
"image_06987.jpg","sharp looking lavender petals and a rounded clump of stamen that is also purple."
"image_06976.jpg","the petals of this flower are purple with a long stigma"
"image_06982.jpg","the flower shown has a large pistil and feathery grayish petals as its main feature."
"image_06984.jpg","the petals on this flower are very sharp and blue with white veins"
"image_06988.jpg","this flower has spiky blue petals and a spiky black stigma on it"
"image_06972.jpg","the center of the flower is prickly and is green in color with leaves that are spiky."
"image_06999.jpg","this flower has petals that are white and very pointy"
"image_07000.jpg","like a cactus, this flower wants to poke at you from every part of it's body, from the petals, to the stamen, to the style."
"image_06997.jpg","the flower shown has pointy petals which are its main feature"
"image_06992.jpg","this flower has interesting, frost-tipped petals that are blue-purple in appearance."
"image_06978.jpg","the flower has grey petals that are shaped like feathers."
"image_06970.jpg","the flowers petals are spiky and needle shaped,they are purple in color"
"image_08085.jpg","this flower has petals that are purple and sharp looking"
"image_06973.jpg","this cone-shaped flower is surrounded by a fringe of feather-like violet petals."
"image_06974.jpg","this flower has a large pistol that looks like a cactus and several long light blue leaves that appear spiky."
"image_06980.jpg","this strange plant features a set of frost-tipped looking purple petals."
"image_07003.jpg","the flower is made of a large green ovary and sepals that are green in color."
"image_06983.jpg","the flower shown has white and purple pointy petals and pollen tube"
"image_06977.jpg","a flower with towering conical pistil and ragged furry blue petals."
"image_07006.jpg","the petals of this flower are purple with a long stigma"
"image_06969.jpg","the petals of this flower are lavender with a long stigma"
"image_06975.jpg","the flower shown has a large prominent pistil and spiny petals as its main feature."
"image_06990.jpg","petals are spiky and needle shaped,they are green in color"
"image_06994.jpg","this is a strange flower with purple petals and a black stigma."
"image_07002.jpg","this flower has sharp purple leaves on a green pedicel with a green cone-shaped flower."
"image_06989.jpg","the flower has thin lavender petals that are very sharp and long."
"image_06993.jpg","the petals of this flower are purple with a long stigma"
"image_08087.jpg","the flower has long green petals that are thin and sharp."
"image_06996.jpg","this flower is characterized by a prominent green ovary surrounded by whitish purple toothed spiky petals."
"image_06995.jpg","this flower has spiky white petals and a large green stigma in the center"
"image_06981.jpg","this unique flower almost looks prickly in appearance and features frost-like petals."
"image_08086.jpg","this petals on this flower are green and very spiky."
"image_06971.jpg","this unique blue flower has feathery thin petals with a large cob shaped stamen."
"image_06991.jpg","this flower has purple spiky petals, and a stigma that has a lot of purple spikes on it"
"image_08084.jpg","the flower shown has thorny petals as its main feature."
"image_06985.jpg","this flower is green and white in color, with petals that are pointy."
"image_02956.jpg","this flower is vibrant and contains yellow-orange petals and brown innards."
"image_02980.jpg","this flower is peach and yellow in color, and has petals that are bunched on top of each other."
"image_03011.jpg","this flower is yellow and peach in color, with petals that are oval shaped."
"image_02961.jpg","this flower is yellow and peach in color, with petals that are oval shaped."
"image_02930.jpg","this flower features layers of purple tinged white petals relaxing at the perimeter."
"image_02987.jpg","this flower has a lot of light pink petals and a center that has yellow anthers"
"image_02967.jpg","the petals are yellow and orange and layered and centered around a clump of stamen."
"image_02940.jpg","scalloped multi-layered pink and yellow petals surrounding a yellow pistil."
"image_02982.jpg","this flower has multiple layers of light orange petals that turn more yellow the higher layer they are."
"image_03021.jpg","the flower shown has small peach and white petals with green pedicel"
"image_02945.jpg","this flower is yellow and peach in color, with petals that are oval shaped."
"image_03016.jpg","the flower shown has peach and yellow petals with yellow anther"
"image_02935.jpg","this light purple flower with a yellow center has several rows of oval shaped petals that come to a point at the end."
"image_02974.jpg","this flower has petals that are pink and yellow and layered"
"image_02944.jpg","the petals on this flower are peach going to yellow."
"image_03014.jpg","the petals are layered on top of each other and are pink and yellow."
"image_03024.jpg","this flower has a yellow center surrounded by layers of upturned peach colored petals with pointed tips."
"image_02951.jpg","the petals of the flower are in multiple layers and are pink in yellow in color."
"image_02948.jpg","the flower has a nice cream orange color on the outside petals that get yellow towards the pistil with a large collection."
"image_02983.jpg","the flower is pale orange in color and the petals are arranged in rows"
"image_02992.jpg","flower has many oval shaped petals with yellow pink color and small stamen."
"image_02946.jpg","the petals on this flower are yellow and pink in color."
"image_03004.jpg","this flower is yellow and peach in color, with petals that are oval shaped."
"image_02931.jpg","this orange and yellow flower has overlapping petals and a bunch of stamens."
"image_03005.jpg","this peach-colored flower has several layers of oblong overlapping petals coalescing in a yellow pistil."
"image_03028.jpg","this flower is yellow and peach in color, with petals that are oval shaped."
"image_02978.jpg","the flower has petals that are overlapping, pointed and pale orange with a yellow center."
"image_02949.jpg","this is a double flowered peach colored with sturdy petals surrounding a lighter yellow center."
"image_02942.jpg","this flower has layered petals which are pink on the outside and yellow on the inside with brown small stamen"
"image_02926.jpg","the flower has many little peach and yellow petals stacked on top of each other"
"image_03008.jpg","this flower has petals that are orange with yellow shading"
"image_03027.jpg","the petals of this flower are yellow and peach with a long stigma"
"image_02976.jpg","the petals of the flower are layered in shape and are yellow and pink in color."
"image_02960.jpg","this flower grows from a green bush, and has many reddish yellow petals starting at the center of the flower and radiating outward."
"image_02995.jpg","this flower is yellow and peach in color, with petals that are oval shaped."
"image_02921.jpg","the petals on this flower are peach fading to yellow."
"image_02922.jpg","leaves are green in color,petals are beige in color"
"image_03018.jpg","these flowers have radial layers of orange petals and no visible stamens."
"image_03007.jpg","the petals of the flower are pink and orange in color and have petals that are arranged in layers."
"image_03020.jpg","this flower has pastel orange and yellow petals that are somewhat cup-shaped."
"image_03019.jpg","the flower is pink in color and has petals that are triangular in shape and is pink in color."
"image_02996.jpg","the peach and yellow petals surround the brown anther and filament"
"image_02989.jpg","flat round petals that fade from pink to yellow and are layered upon each other."
"image_02924.jpg","the petals on this flower are peach fading to yellow."
"image_02929.jpg","the flower shown has peach and yellow petals which are stacked and very small"
"image_02938.jpg","the flower is pink with petals that are soft, smooth and separately arranged around stamens in different layers"
"image_02936.jpg","the flower has petals that are overlapping, pale peach with yellow center and yellow stamen."
"image_02994.jpg","this flower has petals that are orange with yellow patches"
"image_03023.jpg","a peach colored flower with lots of petal and yellow highlights"
"image_02981.jpg","this flower has petals that are orange with patches of yellow"
"image_03017.jpg","this flower has peach and yellow petals as its main features"
"image_02943.jpg","the flower is pink with petals that are soft, smooth and separately arranged around stamens in different layers"
"image_02937.jpg","the petals of the flower are arranged in layers and are light pink and yellow in color."
"image_03022.jpg","this flower has petals that are pink with yellow shading"
"image_02990.jpg","this flower is peach in color, with petals that are pointed at the tips."
"image_02958.jpg","petals ae orange in shape,they are light pink in color"
"image_02939.jpg","this flower is yellow and peach in color, with petals that are oval shaped."
"image_02997.jpg","there are many yellow stamen with larger anthers with overlaping light yellow petals"
"image_02925.jpg","a yellow and orange flower with dark yellow anther."
"image_03015.jpg","the small light pink and yellow petals have light pink stamen in the middle."
"image_02955.jpg","the petals on this flower are peach fading to yellow."
"image_02923.jpg","this flower is yellow and peach in color, with petals that are oval shaped."
"image_02920.jpg","the flower shown has peach and yellow petals and yellow anther"
"image_02985.jpg","this flower is yellow and peach in color, and has petals that are bunched on top of each other."
"image_02934.jpg","this flower is yellow and peach in color, with petals that are oval shaped."
"image_03025.jpg","layers of yellow petals with no discernible pistils or stamen."
"image_02973.jpg","layers of petals that go from light pink tips to the ends being yellow."
"image_02928.jpg","the pink flower has petals that are soft, smooth and separately arranged around stamens forming disc like appearance"
"image_02941.jpg","what a beautiful flower. i love the light pink and orange small pedals that surround the stigma which is yellow."
"image_02998.jpg","this flower has concentric rows of pointed yellow and peach petals with a yellow center showing."
"image_02966.jpg","this flower is yellow and peach in color, with petals that are oval shaped."
"image_02965.jpg","this flower has petals that are pink with yellow shading"
"image_03002.jpg","the petals of the flower are short and pointed and are pink and yellow in color."
"image_02963.jpg","this flower has orange and yellow petals with yellow anther"
"image_02977.jpg","a flower with white, orange, and yellow clustered petals stacked on top of each other."
"image_02971.jpg","this flower has multiple layers of pale orange petals that turn more yellow the higher layer they are."
"image_02957.jpg","the flower has peach and yellow petals shaped like little shells"
"image_02927.jpg","this flower has petals that are red with patches of yellow and layered"
"image_02954.jpg","a large yellow and orange flower with layered petals and short filament."
"image_02969.jpg","this flower has small white and peach petals as its main feature"
"image_02991.jpg","the petals on this flower are layered over each other and are a light color"
"image_02988.jpg","a flower with very many narrow petals that are yellow in the center and light orange at the edge."
"image_02953.jpg","this flower is yellow and peach in color, with petals that are oval shaped."
"image_02959.jpg","this flower has several layered petals which are pink on the outside and yellow on the inside having small thin anthers."
"image_02993.jpg","this flower is peach and yellow in color, with petals that are oval shaped."
"image_02968.jpg","a yellow and a orange flower with a green leaf"
"image_02932.jpg","this flower is yellow and peach in color, with petals that are oval shaped."
"image_02979.jpg","this flower has petals that are orange with yellow near the top"
"image_03003.jpg","this flower is yellow and peach in color, with petals that are oval shaped."
"image_02984.jpg","this flower has petals that are pnk with patches of yellpw"
"image_03001.jpg","a flower with many cluster of petals that are pink, orange, and yellow with a yellow stamen."
"image_02970.jpg","the petals on this flower are small oval in shape and peach and yellow colored"
"image_03013.jpg","the flower has peach and yellow petals with yellow stamen"
"image_02947.jpg","a group of flowers with yellowish pink petals and no visible pistils showing."
"image_02962.jpg","this flower has a yellow center and layers of peach colored petals with pointed tips."
"image_02933.jpg","the stamen are short and the anthers are small in size."
"image_02999.jpg","a flower with petals that are so dense and spirally surround the stamen"
"image_02972.jpg","petals are overlaping,oval in shpae and are beige in color"
"image_03026.jpg","this flower has many yellow and light pink petals with dark yellow anthers."
"image_02952.jpg","this flower has petals that are orange with shades of yellow"
"image_03010.jpg","a light orange petaled flower set in an overapping circular pattern."
"image_03006.jpg","this beauty has pink and yellow petals with a small yellowish brownish stamen."
"image_02986.jpg","the flower is pink with petals that are soft, smooth and arranged separately arranged around stamens"
"image_02964.jpg","this flesh colored flower has oval shaped pedals thats it amongst each other with green variegated leaves and anther."
"image_03000.jpg","the petals are a light brown on the edges, and turn to a yellow towards the middle."
"image_02950.jpg","this flower has many light pink and yellow petals which form layers."
"image_03009.jpg","this flower is peach and yellow in color, with petals that are oval shaped."
"image_02975.jpg","this flower has petals that are orange with hints of yellow"
"image_03012.jpg","this flower has petals that are orange with touches of yellow"
"image_05062.jpg","green pedicel and sepal holding orange round tipped petals and yellow stamen and stigma."
"image_05058.jpg","this flower is orange and yellow in color, with petals that are pointed at the end."
"image_05041.jpg","this flower has small rounded ora he petals with a gold and brown stamen ."
"image_05043.jpg","the flower has orange petals with yellow anther and filament"
"image_05052.jpg","this flower has skinny yellow petals and a bunch of stamens."
"image_05075.jpg","this flower is red and yellow in color, and has petals that are stacked on top of each other."
"image_05069.jpg","this flower has petals that are orange with yellow stamen"
"image_05068.jpg","an long, pointy orange petaled flower with yellow anther."
"image_05060.jpg","this flower has an orange petal with a lot of yellow anthers in the middle"
"image_05054.jpg","the petals of this flower are orange with a long stigma"
"image_05023.jpg","the leaves are large and dark gren in color and the petals are orange in color with yellow nthers and tigma"
"image_05038.jpg","this flower has long orange petals with long yellow stamen in the middle of it"
"image_05078.jpg","this brightly colored orange flower has distinctly separate petals with a yellow center."
"image_05085.jpg","this flower is red and yellow in color, with petals that are curled and oval shaped."
"image_05084.jpg","the beautiful flower has petals that are soft, smooth and separately arranged in singley disc of layer around disc of yellow stamens"
"image_05051.jpg","this flower has orange petals that have a lot of little yellow stamen in the middle of them."
"image_05040.jpg","this flower is orange and yellow in color, with petals that are oval shaped."
"image_05057.jpg","this flower is orange and yellow in color, with petals that are oval shaped."
"image_05045.jpg","this flower has petals that are orange with yellow stamen"
"image_05063.jpg","this flower has petals that are orange and yellow stamen."
"image_05082.jpg","the petals are long and oval, with many yellow anthers in the center."
"image_05028.jpg","the flower has orange colored petals and the ovary is round and yellow in color."
"image_05071.jpg","the petals of this flower are orange with a long stigma"
"image_05070.jpg","this flower has petals that are orange with yellow steman"
"image_05076.jpg","a flower with red orange petals and yellow pistils protruding out the middle."
"image_05061.jpg","this flower has small rounded orange petals with a stamen that is orange and dark brown."
"image_05027.jpg","a flower with large pointed individual orange petals and massive cluster of orange stamen."
"image_05020.jpg","this flower has a yellow center surrounded by long orange petals."
"image_05047.jpg","the flower shown has orange petals and yellow anthers as its main feature."
"image_05056.jpg","this flower has petals that are orange with yellow stigma"
"image_05066.jpg","this flower is orange and yellow in color, with petals that are oval shaped."
"image_05035.jpg","a flower that has dark orange petals and lighter orange filaments in the center"
"image_05077.jpg","the petals of this flower are orange with a long stigma"
"image_05037.jpg","the petals are bright orange while the stigma and stamen are both bright yellow."
"image_05024.jpg","this flower has petals that are orange with yellow stamen"
"image_05046.jpg","this flower has many thin yellow stamen surrounded by wide red petals with tapered tips."
"image_05072.jpg","long slender orange petals around a yellow center made of stamens."
"image_05025.jpg","this flower has long orange petals and anthers that are yellow in color"
"image_05064.jpg","this flower is orange and yellow in color, with petals that are oval shaped."
"image_05080.jpg","this flower has petals that are pointed and orange, with orange stamen."
"image_05042.jpg","this flower is red and yellow in color, with petals that are oval shaped."
"image_05048.jpg","this flower has petals that are orange with yellow stamen"
"image_05036.jpg","this flower has yellow stamen surrounded by several layers of slightly tapered orange petals."
"image_05074.jpg","this flower has many dark orange petals in an outer row surrounding a prominent group of yellow stamen."
"image_05033.jpg","this flower is orange and yellow in color, with petals that are oval shaped."
"image_05044.jpg","this flower is yellow and orange in color, with petals that are oval shaped."
"image_05049.jpg","the orange flower has petals that are soft, smooth and arranged in disc like manner around stamens"
"image_05032.jpg","thus flower has many yellow stamen surrounded by long tapered red petals."
"image_05073.jpg","this flower is orange and yellow in color, with petals that are oval shaped."
"image_05059.jpg","the orange flower has petals that are soft, smooth and arranged separately around yellow stamens forming disc like shape"
"image_05029.jpg","there are many yellow stamen clustered on orange petals."
"image_05034.jpg","the petals of this flower are orange with a long stigma"
"image_05067.jpg","the flower has petals that are orange with yellow stamen."
"image_05050.jpg","the flower has petals that are orange, smooth and separately arranged around the disc of clustered stamen"
"image_05065.jpg","this flower has petals that are orange with yellow stamen"
"image_05039.jpg","the flower has orange petals with an orange stigma and green pedicel."
"image_05021.jpg","this flower has small orange petals and yellow stamen in the center of it"
"image_05055.jpg","this flower has a large orange petal with yellow anthers in the center"
"image_05081.jpg","this flower has numerous yellow stamen surrounded by long red petals."
"image_05086.jpg","the flower is so big with petals that are soft, smooth and arranged separately around clustered stamens"
"image_05026.jpg","this flower has petals that are orange with yellow stamen"
"image_05030.jpg","this flower has petals that are orange with yellow stamen"
"image_05083.jpg","the flower has orange outer petals and small yellow disk flower with yellow stigma."
"image_05053.jpg","this flower is orange and yellow in color, with petals that are oval shaped."
"image_05022.jpg","the petals on this flower are orange and thin with visible pistils"
"image_05079.jpg","this flower has petals that are red with yellow stamen"
"image_05031.jpg","this flower has wide orange petals , with a yellow stamen and pistil."
"image_00461.jpg","flowers with large white and pink petals on a maroon stem."
"image_00540.jpg","this flower has white pedals pointed upwards with a purple pistil."
"image_00571.jpg","the petals of this flower are pink with a short stigma"
"image_00487.jpg","this purple flower has large petals that curve towards themselves."
"image_00569.jpg","this flower has the purple petals closed to the center and stand on a prominent reddish pedicel"
"image_00490.jpg","this flower has a purple pedicel and bright smooth purple petals as its main features"
"image_00554.jpg","the flower is pink with petals that are soft, smooth and arranged separately around the disc of sepal"
"image_00585.jpg","this flower has petals that are pink and closed together"
"image_00558.jpg","the flower has white petals with a pink style and green pedicel."
"image_00456.jpg","this flower is white in color, with petals that are oval shaped."
"image_00505.jpg","the beautiful flower has petals that are soft, smooth, thin and separately arranged on top of sepals"
"image_00500.jpg","this flower has large white petals with dark purple tips at the bottom"
"image_00551.jpg","dark purple pedals long scans dark and light green leaves"
"image_00446.jpg","this is a pink flower with round petals."
"image_00543.jpg","the flower shown has purple and white petals and a purple pedicel"
"image_00510.jpg","this flower has several delicately folded white petals with smooth edges and pink accents."
"image_00515.jpg","this flower is white in color, with petals that are oval shaped."
"image_00565.jpg","the flower has round light pink petals that point up."
"image_00562.jpg","bright red petals white and green leaf"
"image_00532.jpg","the petals on this flower are pink and delicate in nature."
"image_00590.jpg","this flower hangs upside-down and has large pink petals."
"image_00509.jpg","this flower is white and pink in color, with petals that are oval shaped."
"image_00572.jpg","this flower has white petals with a orange pedicel as its main features"
"image_00550.jpg","flower with white petals and pale pink freckles and a maroon stem"
"image_00579.jpg","the petals of the flower are pink in color with a dark pink base at the bottom."
"image_00578.jpg","this flower is pink and purple in color, with petals that are oval shaped."
"image_00559.jpg","the petals on this flower are pink with no visible stamen."
"image_00514.jpg","twisted white petals, dark purple at the base, peel back from the flower's center, which is pointed towards the ground because of the curve of the brown stem."
"image_00464.jpg","a pink flower with pink floppy petals surrounding it's stigma."
